platform,comment,timestamp,sentiment
tiktok,"11:01 ""Seakan-akan masalah di Indonesia ini adalah masalah anak mudanya""

Sebagai anak muda, rasanya tertekan banget. Hari gini nyari kerja susahnya minta ampun, perusahaan nyarinya yg skillsnya tingkat dewa bahkan sekelas nyari tempat magang aja seleksinya bisa 3-4 lapis kek nyari kerja. Udah mah gaji"" juga banyak yang underpaid dengan jobdesk melimpah. Semakin hari juga rasanya seolah-olah kita gk bisa ngapa""in karna emg kemampuan kita kurang dihargai disini.

Padahal sebenernya kami juga adalah produk gagal dari pemerintah yang:
1. Gak mau invest dan improve pendidikan di Indonesia
2. Gagal menarik investor ke dalam negeri dan buka lapangan pekerjaan
3. Gagal membuat lingkungan ekonomi yang baik buat anak muda berbisnis dan berkarya
4. Gagal mempertahankan middle class buat naik ke high class yg malah pada tumbang jd makin banyak rakyat miskin
5. Gagal menciptakan ruang yang aman dan nyaman bahkan setidaknya untuk sekedar hidup

Dan ketika yang dilakukan anak muda selama ini adalah belajar kemudian saat kita lulus dan masuk ke lapangan kerja mereka malah mempertanyakan dan menodong kita seolah"" kita masih kurang dan gk memenuhi ekspektasi mereka?

Bro? What expectations did you have with all those problems? Yang bermasalah disini bukan kami, tapi kalian.",2025-05-02 16:57:04,netral
tiktok,jujur saya bukan buzzer dan saya berani bersumpah demi allah. saat liat penjelasan dari gibran sangat tidak nyaman dan saya skip skip padahal cuma beberapa menit dan saat saya lihat  penjelasan bung ferry tiba tiba sudah selesai. bukan bermaksud menjelekan tapi vidio ini lebih terstruktur dan enak dilihat dan dipahami,2025-05-02 16:57:04,netral
tiktok,Disini natural isi otak tak bisa dikelabui ,2025-05-02 16:57:04,netral
tiktok,"Appreciate dengan video bang ferry. Lebih bergizi. Tapi bagi saya pribadi, ada kritikan buat bang ferry. Bang ferry masih melihat bonus demografi dan keterkaitannya dengan growth dan GDP.
Padahal problem kronis bangsa ini adalah pemerataan dan bukan pertumbuhan.
Jika China dan India dijadikan contoh pertumbuhan, ok...sekarang mereka tumbuh. Tapi data dan fakta menunjukkan bahwa mereka juga mengalami masalah klasik, tumbuh tapi tidak merata. Yang kaya makin kaya, yang miskin tetap dan makin miskin.
Bahkan di China, dengan pertumbuhan ekonomi yang sekarang, banyak anak muda nya yang mengalami stres akibat tidak link and match dengan kebutuhan industri.
Saya setuju dengan adagium ""bonus demografi itu alat dan bukan tujuan"".
Karena tujuan akhir dari Republik ini hadir bukan pertumbuhan melainkan ""Keadilan sosial BAGI SELURUH RAKYAT INDONESIA"".
Good job...keep working mencerahkan republik ini...",2025-05-02 16:57:04,positif
tiktok,"Kebiasaan Bang Ferry Sebelum Bikin Video Pasti Sudah Melalui Baca Dan Riset, Jadi Wajib Didukung. Karena Misi Beliau Adalah Mencerdaskan Kehidupan Bangsa...",2025-05-02 16:57:04,netral
tiktok,"Dulu sempat mikir, kenapa sih orang2 dikit2 nyalahin pemerintah, setelah 30 tahun hidup di Indonesia, ternyata emang sistem busuk yg masih dipertahankan dari jaman dulu sampe sekarang, contoh, pilpres, butuh biaya banyak banget untuk ikut kontestasi, begitu terpilih apakah mereka benar2 memikirkan rakyat? Tanpa memikirkan koalisinya? Tanpa memikirkan balik modalnya? Melihat lingkaran setan yang begini, sangat pesimis rasanya pemerintah bisa memanfaatkan bonus demografi di 2045. Jadi WNI rasanya sangat menyedihkan seolah olah kita benar2 hanya boleh berpegangan dengan iman dan takwa. Mau memiskinkan koruptor yg jelas2 melanggar semua aspek masih maju mundur karena semuanya busuk.",2025-05-02 16:57:04,netral
tiktok,"Saya gen z. termasuk golongan orang yang ""pesimis"" dengan gambaran Indonesia (c)emas 2045. Bagaimana mungkin negara bisa maju kalau sektor pendidikan tidak dijadikan prioritas? birokrasi? Ah, sudah jadi rahasia umum praktek  korupsi terjadi di semua lini.   Ekonomi? Persyaratan masuk kerja yang tidak masuk akal ditambah kombinasi praktik calo tidak pernah menjadi perhatian pemerintah saat ini dan sebelumnya. Hukum? system KUHP (kasih uang hilang perkara) telinga sudah tidak kaget mendengarnya.  

Generasi tua bangka memang sudah terlalu lama berkuasa, ketika seseorang terlalu lama berada di ""puncak"" mereka enggan sekali melihat ke bawah, solusinya hanya satu. Regenerasi semua pemangku kebijakan dan ganti dengan generasi muda. Setelahnya, tata ulang Republik tercinta ini. 

Salam hangat, dari saya anak muda yang ingin melihat negara ini menjadi negara yang baik dan selalu belajar dari kesalahan.",2025-05-02 16:57:04,netral
tiktok,"Gak bisa bergantung sama pemerintah, gak bisa bergantung sama siapapun, menjadi produktif untuk diri sendiri, untuk lingkaran terdekat, untuk lingkungan sekitar, jadi berkecukupan, jadi kaya, bisa berkontribusi untuk lingkungan sekitar, jadi jalur rejeki orang disekitar kita semua.",2025-05-02 16:57:04,netral
tiktok,"Keinginan ku hanya satu, Pemerintah menonton ini",2025-05-02 16:57:04,netral
tiktok,"walaupun saya masih umur 15 tahun dan sebenernya belum cukup umur untuk nonton konten ini aja bisa memahami isi video ini dengan jelas, point point yang disampaikan bang fery ini menurutku bisa dipahami semua orang yang menonton, layaknya pembimbing/guru yang mempunyai kemampuan mengajar yang baik, beda sama video yang ono",2025-05-02 16:57:04,netral
tiktok,"Salah satu kesimpulan penting dari video ini sbnrnya bang ferrry mau bilang kalau ""Jangan hanya menuntut masyarakat untuk bersiap, karena faktanya masyarakat saat ini sudah siap, tapi Pemerintah siap ga memnfaatkan kesempatan bonus demografi yang langka ini"" :)",2025-05-02 16:57:04,positif
tiktok,Yang harus di lakukan Indonesia adalah mengakrabkan diri dengan negara maju yang krisis populasi seperti jepang dan korea ajarkan rakyatnya belajar bahasa asing sejak smp kasih tau pola kerjanya. Sewa tempat atau wilayah khusus warga Indonesia yang bekerja disana supaya mudah mengontrolnya uang sewa disana bisa di gunakan untuk kejadian tidak tertudaga disana. Kasih kontrak kerja maksimal 7 tahun bekerja disana setelah selesai di arahkan dan di bimbing membangun wilayah masing masing dengan keilmuan dan bekal yang di pelajari selama di sana.,2025-05-02 16:57:04,netral
tiktok,ini pertama kalinya saya melihat konten dengan kualitas tak terbantahkan yang mana konten parodinya dirilis terlebih dahulu. Superb,2025-05-02 16:57:04,positif
tiktok,"Ini tujuan utama cuma satu, meng-kritik pemerintah supaya lebih maju. Tapi jujur aku masih pesimis dengan pemerintah kita......
Bahkan nilai pesimis ku bisa mencapai 80-90%.....
Sudah hopeless banget kalo menyinggung kebijakan pemerintah.....",2025-05-02 16:57:04,netral
tiktok,"RAKYAT INDONESIA ...
TIDAK SEBODOH ....
WAPRES INDONESIA sekarang...",2025-05-02 16:57:04,netral
tiktok,"Generasi muda memang memiliki potensi luar biasa untuk memimpin perubahan di Indonesia. Dengan bonus demografi, kesempatan untuk meningkatkan kualitas SDM dan ekonomi semakin terbuka lebar. Semoga generasi muda bisa memanfaatkan momen ini sebaik-baiknya! 🇮🇩",2025-05-02 16:57:04,netral
tiktok,"Sebenarnya kita sudah ada di tahun bonus demografi itu. Tidak perlu menunggu tahun 2030/2040an. Justru di tahun 2040an populasi negara kita akan menurun. Mengapa? karena sekarang banyak anak muda yg nunda nikah dan gak mau punya anak. Karena kesulitan cari kerja yg layak, dapat kerja mentok UMR, mau beli rumah gak kesampean karena mahalnya, harga susu anak mahal banget, kebutuhan anak dan pendidikan anak itu inflasinya berkali-kali lipat tiap tahun. Sudah lama sebenarnya Indonesia itu bonus demografi. Tapi negara kita gagal memanfaatkan itu. Coba lihat Korea, Jepang dan Cina. Tahun 1990an populasi mereka booming tapi negaranya sukses memanfaatkan itu dengan buka industri manufaktur dan jasa secara besar-besaran. Lah kita? sekarang ada 285 juta orang, 200 juta di antaranya adalah orang-orang usia produktif. Tapi GDP perkapita kita kalah jauh dengan Malaysia dan Thailand. Negara yg dulunya belajar dari negara kita.

Jadi, negara kita adalah negara yg gagal memanfaatkan momentum bonus demografi itu. Karena pabrik, perusahaan dan pebisnis pada kabur ke luar. Kenapa? karena penegakan hukum gak jelas, banyak oknum pejabat dan aparat yg suka meras pebisnis. Belum lagi ormas dan akamsi yg usil juga minta jatah. Nah, itu lah sekian banyak masalah di negara ini. So, jangan bahas lagi bonus demografi karena toh kita sudah masuk tahun bonus demografi itu. Tahun 2040an populasi kita akan menurun. Tapi anehnya kita gak sempat nyicip jadi negara maju. Apeeeesss banget kan??? ",2025-05-02 16:57:04,netral
tiktok,"Kita singkirkan dulu FAKTA kalau gibran emang zero potensi berkembang.
Setelah nonton Vidio ini gua ngerasa 'Bonus Demografi' yang seharusnya menjadi gift/berkah bagi negara tapi malah justru menjadi kutukan saati ini. 
Sedih karena gua adalah salah satu orang yang kena kutukan bonus demografi itu sendiri.",2025-05-02 16:57:04,netral
tiktok,"Aku ibu rumah tangga usia 41 tahun dan sedih dengan negara ini,andai orang cerdas seperti feri Irwandi selalu di beri kesehatan dan di lindungi Allah SWT",2025-05-02 16:57:04,netral
tiktok,"sejujurnya gw ngedukung banget prabowo, tapi entah mengapa makin kesini dia makin susah disentuh.

1. Koalisi kekuasaan makin solid dan luas
Hampir semua partai besar sudah merapat. Oposisi nyaris hilang, jadi ruang kritik makin sempit. Ini bikin pengawasan publik jadi lebih lemah.

2. Militerisasi kebijakan
Kalau RUU TNI lolos, struktur kekuasaan bisa makin didominasi oleh unsur militer. Ini berpotensi membuat sistem yang “tertutup” dan sulit dikoreksi dari luar.

3. Kedekatan dengan Jokowi dan dinasti politik
Dengan masuknya Gibran sebagai wapres, Prabowo juga terikat dengan kepentingan politik keluarga Jokowi. Jadi, ada semacam “kompromi kekuasaan” yang bikin susah bergerak independen sepenuhnya.

4. Narasi nasionalisme sebagai tameng
Banyak kebijakan yang dikemas dengan semangat nasionalisme, tapi isinya justru membuka peluang kontrol asing atau elite tertentu. Ini bisa jadi strategi untuk “menenangkan” publik sambil jalanin agenda lain.

Jadi, meski mungkin dia punya cita-cita baik, realitas politik dan lingkaran kekuasaan sekarang membuat kemungkinan untuk tetap bersih dan mandiri itu jadi sangat kecil (kecuali ada tekanan kuat dari publik).  

makin lama mikirin negara makin lelah, makin pesimis",2025-05-02 16:57:04,netral
tiktok,"Gw berharap video ini viral,biar makin banyak sekiranya orang yang teredukasi",2025-05-02 16:57:04,netral
tiktok,"Setelah melihat video ini, jadi ada pembanding yang memperlihatkan betapa kosongnya wakil presiden kita",2025-05-02 16:57:04,netral
tiktok,"SUMPAH YANG SEBELAH CUMA 6 MENIT TAPI GA TAHAN ENEK BANGET NONTON NYA, PAS BALIK KE KONTEN BG FERRY WIH NYAMAN BENER LIAT ALUR KONTEN NYA BEDA KELAS EMANG TITIPAN BAPAK DAN YG BERJUANG DARI 0",2025-05-02 16:57:04,netral
tiktok,"Diluar PRINDAVAN itu INDIA bisa Maju, tapi seberapa banyak prindavan legacy di negara itu.....Wew
Tapi betul juga sih katanya Mas Ferry soal gift yg sama sekali tidak dimanfaatkan RI terkait populasi yg membludak pada area area tertentu yg justru main-area (area utama) pertumbuhan sosial ekonomi.....",2025-05-02 16:57:04,netral
tiktok,"Terimakasih, Ferry Rakabuming untuk ilmunya ",2025-05-02 16:57:04,netral
tiktok,Cukup 2 menit vidio ini udh memberikan lebih banyak informasi dan pemahaman tentang bonus demografi dibanding vidio yang 6 menit,2025-05-02 16:57:04,netral
tiktok,"12:45 di kampus gw aja, lab nya pada rusak² alat dan komponennya, masih aja ga diganti², pdhl kampus negeri :) , dan dibatasi untuk jam lab... sedangkan dari kita mahasiswa sebenernya ingin mengulik lebih, tapi kurangnya fasilitas jadi terbatas.. miris banget..c'mon Pemerintah buka mata",2025-05-02 16:57:04,positif
tiktok,"Faktor terbesar supaya Indonesia maju adalah Pendidikan.Karena pendidikan Anak anak sekarang sudah hancur bobrok,lagi di masa Terrendahnya.Anak anak ga mau belajar,di kelas cuma main main,main game.Guru mukul murid di polisikan,Walaupun Itu cara mendidik yang baik.
kalau aja sistem pendidikan kita yang diganti supaya anak anak penerus menjadi pintar semua.pasti semuanya bisa sekaligus melawan negara yang selama ini telah menipu mereka,Kemajuan itu berasal dari bonus demografi,tapi percuma kalau bonus itu ga bisa apa apa.cuma bisa main game aja bonus demografinya,bukannya menanggung beban malah masih ditanggung",2025-05-02 16:57:04,netral
tiktok,"The power of storytelling, no prompter, real pengetahuan dan skill!!!",2025-05-02 16:57:04,positif
tiktok,"emg beda kelas ,, wakil rakyat ngomongin 3 isu cma 6 menit,, rakyatnya 17 menit. semoga rakyat sadar, kalo mereka harus milih wakil yg cerdas bukan omon2",2025-05-02 16:57:04,netral
tiktok,"Kalau pemerintah benar-benar menyianyiakan bonus demografi, maka bonus demografi itu bisa jadi akan dinikmati oleh negara tetangga, mereka bisa membangun ekonomi negara mereka melalui bonus demografi Indonesia yang sudah lelah, tidak dimanfaatkan dan terbang begitu saja ke negara tetangga untuk mengadu nasib. Selamat berjuang untuk semua.",2025-05-02 16:57:04,netral
tiktok,orang sekeren ini masih aja ada yang gak suka,2025-05-02 16:57:04,netral
tiktok,Terimakasih fufu irwandi telah membuat konten dgn editing yg keren,2025-05-02 16:57:04,netral
tiktok,"Mimpi gw yang dari sd dulu mw jadi polisi, Smp ganti mw jadi President, Sma sudah mulai realistis jadi pekerja kantoran aja yang penting bisa hidup, tapi pas masuk dunia kuliah dan bergaul sama temen2 hebat dan mulai mengenal dunia politik gw jadi mw bikin startup sendiri. Doakan yah teman2 semoga startup ku nanti bisa bermanfaat dan menyerap banyak tenaga kerja terutama untuk adik2 ku yang masih berseragam Sma-Smp saat sudah lulus",2025-05-02 16:57:04,netral
tiktok,"Jujur di menit-menit terakhir mau nangis, ""Indonesia akankah memanfaatkan bonus demografinya dan menjadi negara maju, atau malah akan menjadi beban demografi"". Melihat fakta sekarang dan berita buruk yang setiap hari disuguhi pemerintah rasanya sulit sekali untuk terus optimis, either pemerintahan dzolim sekarang yang digulingkan atau pemerintahan sekarang tiba-tiba dapat hidayah dan menjadi lebih baik, aku harap Indonesia bisa menjadi lebih baik ke depannya dan semoga pemerintahan Indonesia diisi lebih banyak kalau bisa semuanya oleh orang-orang yang jujur, cerdas dan capable dalam menjalankan tugasnya.",2025-05-02 16:57:04,positif
tiktok,"Gara2 di benturkan urusan editing dan promter di awal, hasilnya seiisi komen bukan lagi ngebahas isi yg sbnrnya, tp jadi ngebahas cara pembuatan konten dan editing, selamat sudah mencerdaskan bangsa indonesia bang ferry",2025-05-02 16:57:04,netral
tiktok,"throwback to 2018, aku pernah buat roadmap dan mindmapping buat Indonesia Golden Era 2045 (waktu itu sebenernya iseng"" doang karena ikut""an pak RK yg suka buat mindmapping) dan salah satu issuenya ialah government policy yang siap atau tidak untuk menyambut bonus demografi. Maksudnya adalah pemerintah harus shifting arah kebijakannya yg pada mulanya hanya berfokus pada money oriented menjadi sustainable development, dan ini yg jarang orang bahas (sampai saat ini, pemerintah hanya fokus untuk pertumbuhan ekonomi 7-8% dengan mengabaikan aspek lain seperti lingkungan, kesejahteraan sosial, etc). 

Shout out to ferry irwandi semoga aku juga bisa berkontribusi menuju Indonesia Emas (masih optimis untuk menyambut kesempatan tersebut)",2025-05-02 16:57:04,positif
tiktok,"""GAUSAH PAKE PROMPTER, GAUSAH PAKE TEKS"" yaaa inilah man behind the gun. Dannn membuat sesuatu untuk publik secara simpel justru adalah level tertinggi. Bikin simpel yg sangat sangat layak itu ga simpel. Salut bro Ferry",2025-05-02 16:57:04,negatif
tiktok,"Setuju dengan kritiknya mas Ferry, pemerintah harus gerak dan mengambil langkah serius untuk topik bonus demografi ini. Salah satunya memberantas pergerakan judi online di negara ini, karena sektor ini yang banyak merugikan negara dalam bidang ekonomi dibawah bisnis korupsi, karena perputaran uang di judi online terhitung 900 triliun rupiah di tahun 2024.

Saya pribadi suka dengan psywar konten seperti ini, semoga mas Gibran ware dengan konten ini yaa, hehe",2025-05-02 16:57:04,netral
tiktok,"Sedikit cerita dulu waktu kuliah saya sering menjadi pembicara di berbagai macam pelatihan manajemen organisasi mahasiswa, membaca ratusan buku sampai mendirikan komunitas literasi dan komunitas filantropi. Setelah lulus kuliah saya mendirikan trading company, setelah lebih dari satu tahun bisnis ini berjalan tiba-tiba ekonomi dunia sedang di gunjang oleh satu orang gila disana. Awalnya saya pikir kebijakan dari orang gila ini gak akan sampe ke Indonesia, eh ternyata sampe juga 32% nya kesini, yang awalnya saya trading ke US ke efeknya juga dan finally saya harus tutup bisnis yg sudah susah payah saya perjuangkan. And Finnaly saya ngerasain jadi jobseeker, ternyata sesulit itu ya jadi jobseeker di negara ini? Kalo bicara soal kapasitas mungkin anak-anak muda di indonesia khususnya dilingkungan pertemanan saya itu sangat kompetitif dan cerdas, konten-konten yg dibicarakan oleh bung Ferry Irwandi adalah topik-topik diskusi yg kami lakuin hampir setiap hari sejak 4-5 tahun lalu, artinya dari dimensi kapasitas intelektual kita engga kalah, kita hanya kalah di kesempatan. Terimakasih bung Ferry Irwandi, anda adalah teman diskusi yg cukup menarik!",2025-05-02 16:57:04,netral
tiktok,"Di Negeri Konoha, Bonus Demografi dijadikan ""Komoditas Politik"". Jadi ""Barang Dagangan"" Politikus, Tanpa Karya Nyata, Seperti Isi Otak Bung Fery. Bravo Bung, Suarakan Terus Kebenaran Walau Diteror!",2025-05-02 16:57:08,netral
tiktok,"Pengalaman saya sebagai anak muda kerja di bagian pemerintahan, sulit nya untuk mengemukkan pendapat, gagasan atau ide yg di sampaikan, semua berdasarkan perintah para senior yg rata2 baby bommer ",2025-05-02 16:57:08,netral
tiktok,"keliatan banget orang yg beneran pinter sama orang yg beneran dobol kaya wapres sekarang. Dan parahnya, gua paling bingun sama pemuja-pemuja dia di tiktok yg menjadikan dia sebagai the savior atau game changer anak muda bagi Indonesia emas",2025-05-02 16:57:08,negatif
tiktok,"Sebenarnya demografi itu terjadi secara alami jika pemerintah tidak mengatur kelahiran warga negaranya. Artinya tanpa dikondisikanpun ,  demografi itu terjadi begitu saja. Demografi itu bukan hal yang krusial, yang paling penting adalah pemerintah harus menciptakan iklim pendidikan yang bermutu, usaha ekonomi yang bermanfaat meningkatkan  kesejahteraan dan kesehatan masyarakat. Semua ini hanya bisa terjadi jika pemerintah yang bersih, kabinet diduduki oleh orang yang benar-benar mampu menyelesaikan masalah di departemennya. Saudara wapres mengangkat issue demografi ibarat membacakan berita, bahwa tahun 2030 - 2045 Indonesia akan mendapat "" bonus "" demografi. Seorang wapres seharusnya menyampaikan kiat-kiat dan program-program apa yang wajib diadakan pemerintah untuk meningkatkan sumber daya manusia Indonesia yang selama ini masih sangat rendah. Misalnya ide cermelang memberantas korupsi, memperbanyak industri rumah tangga, memanage pedagang-pedagang kecil agar tidak berjualan di tepi jalan, tetapi dibangun opened area untuk pedagang dan seabrek persoalan di negeri ini. Jika point ini yang menjadi perhatian dan benar-benar diimplementasikan maka setiap tahun bangsa Indonesia akan benar-benar mendapat "" bonus benaran "" yaitu talenta-talenta , baik muda, setengah baya atau tua yang hebat.",2025-05-02 16:57:08,netral
